w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_left_T
52.4,5.8,10.6,15.2,23.6,13.6,0.0,0.5,14.0,24.0,0.175,0.07,2.0,18.0,0.105,0.07,0.1,0.37,2.3,2.9,4.0,3.8,8.0,7.0,4.4,1.3,1.7,0.7,0.63,3.2,0.017919312579187
29.6,8.2,8.2,23.6,22.4,52.0,0.0,0.5,14.0,21.0,0.105,0.04,2.0,34.0,0.14,0.02,0.1,0.24,2.7,1.5,3.6,4.6,29.0,14.0,0.4,1.3,1.6,2.9,1.33,3.3,0.0418938003899414
14.0,10.6,11.8,23.6,23.6,53.2,0.0,0.51,14.0,23.0,0.105,0.01,2.0,32.0,0.105,0.08,0.1,0.19,2.2,2.5,3.9,4.9,3.0,6.0,3.4,1.3,4.5,3.4,1.1,3.4,0.0665650230568218
28.4,5.8,9.4,9.2,24.8,42.4,0.0,0.51,14.0,23.0,0.175,0.05,2.0,15.0,0.14,0.08,0.1,0.25,3.0,2.8,4.7,4.5,5.0,16.0,2.9,0.1,4.6,3.2,2.63,3.3,0.0398197892754961
52.4,7.0,5.8,24.8,22.4,38.8,0.0,0.51,14.0,20.0,0.14,0.02,2.0,16.0,0.105,0.09,0.1,0.37,2.2,0.9,4.1,4.5,17.0,9.0,3.9,0.2,4.3,4.5,0.21,4.0,0.0349508617231264
32.0,4.6,4.6,6.8,11.6,49.6,0.0,0.5,14.0,26.0,0.14,0.08,2.0,12.0,0.035,0.03,0.1,0.07,0.5,0.9,4.7,4.6,24.0,19.0,3.2,5.0,1.4,0.8,0.19,4.4,0.0688933407047104
26.0,10.6,8.2,23.6,18.8,14.8,0.0,0.51,14.0,26.0,0.035,0.03,2.0,25.0,0.07,0.02,0.1,0.14,1.1,0.8,4.2,4.2,15.0,17.0,2.9,3.8,0.1,1.9,0.36,3.3,0.0483561971757569
42.8,11.8,4.6,9.2,22.4,44.8,0.0,0.5,14.0,25.0,0.175,0.05,2.0,11.0,0.07,0.06,0.1,0.29,1.9,2.5,4.9,4.5,20.0,20.0,3.3,2.4,2.9,4.9,1.7,3.1,0.0526691484369001
17.6,11.8,11.8,6.8,17.6,6.4,0.0,0.5,14.0,29.0,0.105,0.05,2.0,29.0,0.14,0.01,0.1,0.37,1.4,2.3,4.3,3.8,13.0,28.0,1.9,3.3,1.3,0.6,1.08,2.2,0.0504744685587621
20.0,7.0,8.2,11.6,4.4,32.8,0.0,0.5,14.0,27.0,0.175,0.1,2.0,13.0,0.14,0.08,0.1,0.5,0.5,2.7,2.6,2.1,23.0,30.0,5.0,2.3,2.3,2.7,0.33,1.5,0.0699691694106298
34.4,13.0,3.4,21.2,9.2,4.0,0.0,0.5,14.0,25.0,0.175,0.04,2.0,32.0,0.105,0.07,0.1,0.46,1.2,2.9,3.9,5.0,20.0,15.0,1.8,1.9,3.7,3.4,0.16,3.1,0.0898124581725287
41.6,11.8,3.4,23.6,12.8,6.4,0.0,0.51,14.0,26.0,0.14,0.08,2.0,15.0,0.14,0.07,0.1,0.26,0.6,3.0,3.3,2.4,11.0,0.0,2.1,0.3,0.4,1.0,0.22,1.5,0.0727358779179774
14.0,10.6,3.4,14.0,26.0,23.2,0.0,0.5,14.0,24.0,0.175,0.04,2.0,35.0,0.14,0.01,0.1,0.48,3.2,2.5,4.2,4.4,6.0,25.0,4.9,2.4,2.7,0.4,1.81,3.6,0.226140737476341
40.4,9.4,10.6,11.6,4.4,44.8,0.0,0.5,14.0,27.0,0.105,0.05,2.0,14.0,0.035,0.01,0.1,0.47,0.3,0.5,1.8,4.9,12.0,8.0,1.2,2.6,0.8,4.1,0.18,1.0,0.0251024936144658
47.6,1.0,13.0,5.6,16.4,24.4,0.0,0.51,14.0,28.0,0.105,0.07,2.0,9.0,0.175,0.05,0.1,0.21,1.2,1.5,3.9,3.9,4.0,10.0,3.9,1.8,3.9,4.5,0.49,1.4,0.0166306869589655
33.2,13.0,9.4,26.0,12.8,4.0,0.0,0.51,14.0,11.0,0.035,0.01,2.0,14.0,0.105,0.1,0.1,0.32,1.4,1.1,3.3,3.8,18.0,18.0,3.9,4.6,0.5,1.1,0.36,1.8,0.0335184835848541
22.4,10.6,8.2,5.6,21.2,8.8,0.0,0.51,14.0,35.0,0.105,0.01,2.0,8.0,0.07,0.06,0.1,0.08,1.1,2.4,3.5,3.7,30.0,28.0,4.2,1.4,5.0,2.4,0.36,3.0,0.0565181921860623
36.8,11.8,2.2,6.8,15.2,20.8,0.0,0.51,14.0,19.0,0.14,0.08,2.0,28.0,0.105,0.1,0.1,0.21,1.4,1.2,3.6,4.1,3.0,12.0,1.0,2.4,0.8,0.9,0.26,1.2,0.129084775944702
35.6,2.2,4.6,10.4,15.2,42.4,0.0,0.5,14.0,34.0,0.175,0.05,2.0,34.0,0.07,0.02,0.1,0.36,1.0,2.8,3.5,4.0,10.0,21.0,3.5,3.1,1.7,2.3,0.66,2.2,0.0692665983305318
28.4,9.4,3.4,9.2,6.8,10.0,0.0,0.5,14.0,22.0,0.105,0.07,2.0,27.0,0.035,0.01,0.1,0.34,0.6,2.0,3.0,4.7,2.0,27.0,2.2,4.8,1.4,3.3,0.52,2.8,0.112869851737734
48.8,13.0,7.0,5.6,17.6,35.2,0.0,0.51,14.0,7.0,0.14,0.07,2.0,24.0,0.14,0.08,0.1,0.32,2.3,0.6,4.0,3.0,27.0,3.0,0.1,4.2,3.6,2.5,0.18,1.5,0.030288147448999
29.6,4.6,7.0,11.6,17.6,24.4,0.0,0.5,14.0,35.0,0.175,0.05,2.0,19.0,0.07,0.02,0.1,0.06,2.3,2.9,3.8,4.2,0.0,16.0,4.9,1.0,4.4,4.5,0.12,1.6,0.0524566448251275
40.4,13.0,3.4,15.2,11.6,32.8,0.0,0.51,14.0,19.0,0.105,0.07,2.0,21.0,0.14,0.09,0.1,0.47,1.4,1.3,2.2,2.3,12.0,24.0,3.8,4.8,4.4,1.3,0.35,1.6,0.0768313618468645
38.0,3.4,2.2,6.8,8.0,50.8,0.0,0.51,14.0,28.0,0.105,0.1,2.0,21.0,0.14,0.01,0.1,0.27,1.0,1.7,2.7,1.9,9.0,14.0,2.2,4.4,3.1,0.7,0.32,1.8,0.127644842692343
38.0,8.2,4.6,14.0,5.6,17.2,0.0,0.51,14.0,24.0,0.14,0.02,2.0,27.0,0.105,0.03,0.1,0.34,0.5,3.2,2.1,3.5,28.0,0.0,1.4,3.5,1.9,2.9,0.3,1.4,0.0617303740227923
44.0,8.2,4.6,3.2,6.8,41.2,0.0,0.5,14.0,19.0,0.105,0.05,2.0,22.0,0.105,0.06,0.1,0.32,0.7,1.5,3.1,3.5,6.0,25.0,0.6,2.8,0.6,4.8,0.31,1.6,0.0536057168108585
41.6,2.2,7.0,17.6,5.6,25.6,0.0,0.5,14.0,23.0,0.14,0.03,2.0,32.0,0.175,0.01,0.1,0.5,0.7,2.5,2.2,3.8,15.0,20.0,2.9,2.6,1.9,0.8,0.15,1.0,0.0380351809082299
39.2,7.0,13.0,22.4,3.2,16.0,0.0,0.51,14.0,35.0,0.175,0.03,2.0,11.0,0.105,0.08,0.1,0.32,0.4,0.6,1.2,3.0,16.0,29.0,4.3,1.0,0.2,4.9,0.29,1.1,0.0214077980210267
34.4,13.0,11.8,24.8,14.0,19.6,0.0,0.5,14.0,21.0,0.175,0.1,2.0,16.0,0.175,0.05,0.1,0.2,1.1,1.7,4.3,3.6,27.0,10.0,4.0,0.1,2.0,3.2,0.2,1.4,0.0256339950691572
27.2,13.0,10.6,22.4,20.0,47.2,0.0,0.5,14.0,20.0,0.035,0.01,2.0,26.0,0.14,0.06,0.1,0.43,1.2,1.9,3.9,3.1,17.0,10.0,2.5,0.3,1.3,1.7,1.19,2.9,0.0358993631621526
22.4,7.0,13.0,6.8,8.0,12.4,0.0,0.51,14.0,27.0,0.035,0.01,2.0,11.0,0.105,0.03,0.1,0.36,0.7,2.4,1.6,4.9,2.0,27.0,0.4,1.8,2.3,2.0,0.11,1.5,0.0358532843131401
44.0,4.6,3.4,11.6,17.6,32.8,0.0,0.5,14.0,28.0,0.035,0.01,2.0,20.0,0.14,0.01,0.1,0.38,1.7,1.1,3.8,4.4,17.0,16.0,3.9,1.5,3.0,2.1,0.5,2.4,0.068709074379909
30.8,13.0,7.0,22.4,17.6,24.4,0.0,0.51,14.0,26.0,0.07,0.02,2.0,23.0,0.175,0.06,0.1,0.49,1.9,3.5,4.0,4.3,10.0,28.0,4.9,4.9,1.3,0.4,0.61,2.6,0.0489655915511375
34.4,4.6,4.6,3.2,14.0,8.8,0.0,0.5,14.0,25.0,0.105,0.01,2.0,14.0,0.14,0.05,0.1,0.38,1.1,1.7,3.5,3.1,23.0,27.0,4.7,1.8,1.8,4.3,0.32,2.9,0.0669372884509885
46.4,7.0,11.8,5.6,16.4,52.0,0.0,0.5,14.0,18.0,0.035,0.02,2.0,26.0,0.035,0.02,0.1,0.33,1.0,2.2,3.3,4.9,6.0,8.0,4.9,0.8,1.3,1.5,0.74,2.0,0.0188431590778293
26.0,8.2,4.6,17.6,9.2,14.8,0.0,0.51,14.0,12.0,0.14,0.03,2.0,11.0,0.175,0.06,0.1,0.17,0.6,1.5,2.5,4.1,3.0,21.0,2.7,0.4,3.1,4.4,0.47,2.1,0.0864250858489737
18.8,2.2,10.6,26.0,6.8,12.4,0.0,0.51,14.0,12.0,0.105,0.07,2.0,13.0,0.14,0.06,0.1,0.33,0.8,0.6,4.0,2.9,10.0,16.0,4.0,2.8,3.1,2.2,0.17,1.9,0.0516698604566201
17.6,10.6,7.0,18.8,15.2,23.2,0.0,0.51,14.0,20.0,0.14,0.1,2.0,32.0,0.105,0.03,0.1,0.15,1.9,0.8,4.9,2.4,28.0,10.0,4.0,0.3,0.2,4.1,0.63,2.0,0.0848485220359605
38.0,8.2,13.0,6.8,23.6,19.6,0.0,0.5,14.0,20.0,0.105,0.04,2.0,24.0,0.105,0.02,0.1,0.38,2.4,0.5,3.9,3.8,27.0,9.0,1.5,4.9,1.9,2.5,0.36,3.6,0.0215827267304894
21.2,9.4,7.0,18.8,18.8,13.6,0.0,0.51,14.0,28.0,0.14,0.04,2.0,15.0,0.175,0.06,0.1,0.49,2.1,3.2,4.6,4.7,12.0,4.0,1.8,0.2,4.4,3.4,1.62,3.4,0.0716736254909247
46.4,2.2,2.2,17.6,22.4,32.8,0.0,0.5,14.0,28.0,0.175,0.02,2.0,24.0,0.175,0.01,0.1,0.3,2.4,1.4,4.6,3.4,25.0,0.0,3.2,0.9,0.9,0.6,0.78,2.9,0.101695495096778
48.8,10.6,9.4,18.8,20.0,7.6,0.0,0.5,14.0,13.0,0.14,0.1,2.0,19.0,0.14,0.05,0.1,0.44,1.4,0.9,4.8,2.2,7.0,16.0,2.5,0.5,2.8,4.4,0.75,1.5,0.0227348619905215
22.4,8.2,8.2,14.0,8.0,50.8,0.0,0.5,14.0,24.0,0.175,0.09,2.0,12.0,0.175,0.03,0.1,0.38,0.8,2.8,2.6,3.0,15.0,20.0,3.0,4.7,4.0,4.0,0.18,1.8,0.0550707496358026
9.2,11.8,10.6,17.6,16.4,24.4,0.0,0.5,14.0,20.0,0.175,0.08,2.0,12.0,0.07,0.06,0.1,0.11,1.4,2.2,4.5,4.7,10.0,17.0,3.7,3.6,3.5,0.4,1.17,2.5,0.108342291919783
22.4,11.8,13.0,4.4,10.4,12.4,0.0,0.51,14.0,31.0,0.14,0.01,2.0,15.0,0.105,0.06,0.1,0.48,1.3,3.3,3.1,4.7,4.0,6.0,4.8,1.2,1.0,3.6,0.71,1.9,0.0366241210385061
17.6,9.4,10.6,15.2,11.6,26.8,0.0,0.5,14.0,30.0,0.105,0.01,2.0,15.0,0.035,0.02,0.1,0.48,1.1,2.5,3.9,3.5,13.0,6.0,1.8,0.6,4.0,2.7,1.01,1.0,0.0565869136631787
28.4,10.6,10.6,24.8,18.8,42.4,0.0,0.51,14.0,24.0,0.035,0.01,2.0,14.0,0.07,0.07,0.1,0.47,1.1,3.2,5.0,4.4,27.0,8.0,3.0,4.4,1.7,1.6,0.15,2.9,0.0342145367899014
24.8,13.0,5.8,6.8,4.4,16.0,0.0,0.5,14.0,24.0,0.14,0.09,2.0,24.0,0.175,0.1,0.1,0.46,0.3,2.9,2.4,1.5,22.0,4.0,1.6,2.4,5.0,3.4,0.18,1.2,0.0746746909711097
52.4,5.8,9.4,14.0,10.4,46.0,0.0,0.5,14.0,34.0,0.175,0.09,2.0,35.0,0.14,0.08,0.1,0.17,1.3,2.5,5.0,3.5,17.0,13.0,3.4,4.8,2.3,2.4,0.11,2.8,0.0214402954729901
44.0,8.2,2.2,22.4,10.4,8.8,0.0,0.5,14.0,7.0,0.105,0.09,2.0,13.0,0.035,0.03,0.1,0.43,0.5,0.4,3.2,3.6,15.0,0.0,2.0,4.6,2.5,4.6,0.37,1.2,0.106858618645439
39.2,2.2,9.4,11.6,11.6,28.0,0.0,0.5,14.0,24.0,0.175,0.09,2.0,29.0,0.175,0.03,0.1,0.48,1.2,1.5,3.8,2.9,15.0,21.0,3.1,1.6,1.2,4.1,0.23,2.2,0.0273455140811317
14.0,8.2,9.4,15.2,3.2,14.8,0.0,0.5,14.0,25.0,0.07,0.03,2.0,31.0,0.07,0.07,0.1,0.38,0.2,2.1,1.9,1.6,7.0,3.0,0.5,1.0,3.1,3.9,0.1,1.1,0.0888408012114024
14.0,5.8,13.0,14.0,8.0,48.4,0.0,0.5,14.0,31.0,0.175,0.02,2.0,26.0,0.14,0.09,0.1,0.4,0.6,4.0,4.6,2.9,7.0,30.0,3.6,3.7,3.2,5.0,0.22,2.6,0.061888943520899
9.2,7.0,8.2,22.4,22.4,10.0,0.0,0.51,14.0,27.0,0.07,0.02,2.0,15.0,0.14,0.04,0.1,0.25,2.5,3.0,4.3,5.0,25.0,24.0,0.9,5.0,0.3,1.7,2.39,3.3,0.140576968566107
48.8,5.8,4.6,20.0,14.0,31.6,0.0,0.51,14.0,34.0,0.07,0.03,2.0,35.0,0.035,0.03,0.1,0.19,1.0,3.7,3.5,2.7,4.0,25.0,1.6,2.7,1.2,1.0,0.9,2.6,0.0473702426557233
23.6,9.4,11.8,15.2,8.0,16.0,0.0,0.51,14.0,30.0,0.14,0.04,2.0,21.0,0.07,0.05,0.1,0.36,0.9,0.9,3.0,4.2,15.0,21.0,2.7,4.6,2.1,3.7,0.44,1.5,0.0384763223213465
28.4,2.2,11.8,3.2,9.2,5.2,0.0,0.51,14.0,34.0,0.07,0.03,2.0,29.0,0.14,0.03,0.1,0.39,0.5,4.1,3.5,4.1,6.0,23.0,0.3,4.2,4.3,1.5,0.29,3.3,0.0335348193468449
30.8,4.6,5.8,17.6,11.6,10.0,0.0,0.51,14.0,33.0,0.175,0.1,2.0,15.0,0.105,0.1,0.1,0.33,1.2,3.1,4.5,4.7,16.0,17.0,4.9,3.9,3.1,2.6,0.18,1.3,0.0590530703757455
11.6,13.0,4.6,20.0,3.2,30.4,0.0,0.51,14.0,35.0,0.105,0.05,2.0,23.0,0.105,0.07,0.1,0.13,0.3,2.4,1.8,3.5,18.0,19.0,3.0,0.3,1.9,4.5,0.19,1.3,0.203607087782841
17.6,7.0,3.4,26.0,21.2,30.4,0.0,0.5,14.0,25.0,0.105,0.09,2.0,18.0,0.07,0.02,0.1,0.46,2.4,1.7,4.1,5.0,22.0,13.0,1.4,1.2,1.4,4.8,1.29,2.7,0.169811716859943
27.2,3.4,3.4,17.6,6.8,49.6,0.0,0.51,14.0,22.0,0.105,0.09,2.0,11.0,0.14,0.1,0.1,0.29,0.8,2.5,4.2,3.8,11.0,22.0,1.1,2.4,3.1,2.4,0.69,1.8,0.112992979953941
34.4,2.2,3.4,22.4,18.8,49.6,0.0,0.5,14.0,35.0,0.07,0.01,2.0,31.0,0.175,0.05,0.1,0.28,1.7,0.8,5.0,4.5,25.0,11.0,1.1,3.9,1.9,4.4,0.65,3.7,0.0836076151833462
18.8,7.0,3.4,15.2,14.0,31.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,21.0,0.07,0.04,0.1,0.42,0.8,1.9,3.2,3.8,29.0,0.0,4.3,4.0,4.9,2.7,0.44,3.0,0.173077922950626
33.2,4.6,9.4,10.4,9.2,37.6,0.0,0.5,14.0,33.0,0.14,0.01,2.0,25.0,0.07,0.03,0.1,0.32,1.1,1.4,2.8,4.1,12.0,19.0,1.4,5.0,3.6,3.8,0.61,2.5,0.0343583438554478
15.2,3.4,11.8,20.0,17.6,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,20.0,0.07,0.03,0.1,0.08,1.6,2.5,3.5,3.8,11.0,20.0,0.6,3.7,0.2,3.4,1.21,2.5,0.0577307243908999
45.2,2.2,2.2,12.8,12.8,53.2,0.0,0.51,14.0,25.0,0.175,0.02,2.0,16.0,0.14,0.01,0.1,0.11,1.1,1.8,3.0,3.1,7.0,21.0,1.2,4.2,2.8,4.0,0.75,1.7,0.108992583461522
32.0,4.6,4.6,5.6,8.0,19.6,0.0,0.51,14.0,21.0,0.14,0.01,2.0,29.0,0.105,0.06,0.1,0.38,0.9,2.1,3.8,3.7,11.0,30.0,0.1,1.8,1.3,3.8,0.84,2.5,0.0701790855952062
24.8,9.4,8.2,14.0,22.4,38.8,0.0,0.5,14.0,30.0,0.07,0.07,2.0,30.0,0.07,0.06,0.1,0.21,2.7,3.3,4.4,4.3,10.0,5.0,0.8,4.3,4.2,1.5,0.43,3.2,0.0511975624599069
28.4,7.0,10.6,10.4,26.0,44.8,0.0,0.5,14.0,28.0,0.105,0.04,2.0,24.0,0.07,0.07,0.1,0.18,2.4,3.6,4.2,4.1,3.0,22.0,0.6,4.7,0.1,1.8,1.0,4.0,0.0355257892382322
20.0,2.2,7.0,24.8,23.6,32.8,0.0,0.5,14.0,28.0,0.175,0.09,2.0,28.0,0.07,0.04,0.1,0.3,2.3,0.6,4.8,4.1,16.0,0.0,2.5,4.4,4.8,2.6,0.16,2.3,0.0702955276161153
9.2,3.4,11.8,15.2,5.6,32.8,0.0,0.51,14.0,26.0,0.035,0.01,2.0,19.0,0.14,0.08,0.1,0.5,0.6,0.6,3.5,4.4,29.0,28.0,3.7,4.5,3.9,4.7,0.14,1.8,0.10144746958348
14.0,11.8,9.4,20.0,14.0,23.2,0.0,0.5,14.0,32.0,0.14,0.01,2.0,35.0,0.14,0.01,0.1,0.16,1.5,4.0,3.7,3.3,6.0,18.0,3.4,0.4,1.9,2.1,0.54,3.1,0.0800004639440234
11.6,5.8,7.0,12.8,18.8,34.0,0.0,0.5,14.0,23.0,0.175,0.08,2.0,19.0,0.07,0.02,0.1,0.2,0.9,2.6,3.8,5.0,29.0,26.0,1.2,4.9,1.1,4.4,0.13,2.5,0.136137110963058
17.6,2.2,9.4,16.4,12.8,25.6,0.0,0.51,14.0,15.0,0.175,0.06,2.0,28.0,0.105,0.01,0.1,0.18,1.4,1.3,4.0,4.5,12.0,6.0,1.0,3.4,2.7,3.5,1.11,3.8,0.062816047102707
20.0,3.4,3.4,6.8,17.6,19.6,0.0,0.5,14.0,8.0,0.105,0.06,2.0,29.0,0.14,0.08,0.1,0.37,1.4,0.6,4.9,4.5,28.0,22.0,0.1,2.1,2.0,1.4,0.15,4.3,0.152114238172327
33.2,3.4,2.2,17.6,6.8,46.0,0.0,0.51,14.0,19.0,0.14,0.02,2.0,27.0,0.14,0.09,0.1,0.48,0.6,1.4,1.7,4.1,25.0,18.0,2.0,1.7,0.4,5.0,0.39,1.2,0.13510176934156
36.8,9.4,2.2,10.4,8.0,47.2,0.0,0.51,14.0,32.0,0.07,0.07,2.0,19.0,0.07,0.01,0.1,0.22,0.7,3.7,3.5,1.5,9.0,23.0,1.5,1.1,1.0,3.2,0.54,1.0,0.133410427028124
20.0,8.2,9.4,21.2,21.2,30.4,0.0,0.5,14.0,33.0,0.175,0.01,2.0,16.0,0.105,0.1,0.1,0.24,1.3,2.9,3.8,4.6,6.0,28.0,0.8,3.6,3.6,0.2,0.17,2.8,0.056558327029779
33.2,3.4,7.0,21.2,16.4,10.0,0.0,0.5,14.0,16.0,0.14,0.08,2.0,14.0,0.035,0.02,0.1,0.3,1.4,1.5,4.0,1.6,21.0,17.0,0.2,3.2,0.7,0.4,0.99,1.0,0.0433006918663242
33.2,2.2,9.4,21.2,6.8,50.8,0.0,0.51,14.0,35.0,0.105,0.03,2.0,14.0,0.14,0.08,0.1,0.21,0.4,2.3,2.7,3.9,12.0,18.0,2.1,4.2,1.7,4.2,0.36,2.6,0.0334741831727484
38.0,9.4,13.0,23.6,22.4,40.0,0.0,0.5,14.0,34.0,0.14,0.04,2.0,13.0,0.07,0.07,0.1,0.28,1.8,4.5,4.5,3.2,5.0,7.0,3.1,5.0,2.2,0.6,1.22,2.8,0.0219614826701327
30.8,10.6,2.2,10.4,8.0,20.8,0.0,0.51,14.0,31.0,0.105,0.02,2.0,10.0,0.14,0.02,0.1,0.23,0.4,2.6,3.7,4.3,21.0,24.0,0.4,1.6,1.8,2.8,0.14,2.7,0.154891925560985
10.4,5.8,4.6,12.8,22.4,44.8,0.0,0.5,14.0,25.0,0.07,0.07,2.0,25.0,0.105,0.08,0.1,0.38,2.5,1.5,3.9,3.5,26.0,9.0,0.1,1.1,4.7,0.8,0.34,2.9,0.222790771011953
26.0,13.0,4.6,23.6,14.0,48.4,0.0,0.51,14.0,31.0,0.14,0.06,2.0,31.0,0.14,0.08,0.1,0.43,0.7,2.7,3.3,1.9,18.0,14.0,0.6,3.6,4.2,4.7,0.31,1.7,0.0894539827043664
50.0,10.6,3.4,12.8,6.8,30.4,0.0,0.5,14.0,21.0,0.105,0.06,2.0,32.0,0.035,0.02,0.1,0.47,0.8,1.0,2.7,4.9,26.0,19.0,2.2,3.2,4.7,3.0,0.6,2.6,0.0618582173921078
29.6,7.0,5.8,24.8,14.0,7.6,0.0,0.5,14.0,29.0,0.14,0.07,2.0,21.0,0.105,0.1,0.1,0.34,1.5,3.4,4.7,4.3,14.0,0.0,5.0,2.0,0.9,1.5,0.2,1.7,0.0619400558677985
36.8,1.0,13.0,12.8,10.4,4.0,0.0,0.51,14.0,29.0,0.175,0.08,2.0,16.0,0.105,0.04,0.1,0.32,1.2,2.4,4.8,4.0,10.0,2.0,1.3,2.9,3.4,2.1,1.07,1.2,0.0220698305401033
44.0,4.6,8.2,20.0,18.8,38.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,9.0,0.14,0.03,0.1,0.16,1.4,1.0,4.2,4.4,16.0,22.0,3.4,2.9,0.4,2.5,0.68,2.5,0.0281894439602666
22.4,3.4,4.6,17.6,12.8,8.8,0.0,0.51,14.0,33.0,0.105,0.01,2.0,23.0,0.14,0.06,0.1,0.35,1.2,3.9,3.0,4.0,2.0,22.0,3.8,4.8,3.8,3.7,0.47,2.8,0.106035112352864
36.8,10.6,8.2,4.4,9.2,17.2,0.0,0.51,14.0,19.0,0.14,0.08,2.0,24.0,0.105,0.1,0.1,0.46,0.7,0.6,1.9,2.0,6.0,25.0,1.7,4.4,2.3,4.0,0.48,1.0,0.0345704489780268
26.0,9.4,4.6,26.0,14.0,35.2,0.0,0.5,14.0,20.0,0.175,0.05,2.0,16.0,0.175,0.02,0.1,0.38,1.7,2.4,3.1,4.4,2.0,22.0,1.7,4.5,1.5,0.4,0.14,1.3,0.0912570393184909
34.4,9.4,11.8,10.4,12.8,32.8,0.0,0.5,14.0,17.0,0.14,0.05,2.0,14.0,0.105,0.08,0.1,0.22,0.8,1.9,3.0,3.0,5.0,6.0,2.9,2.7,1.5,4.8,0.69,1.7,0.0255754248535767
24.8,11.8,5.8,3.2,9.2,24.4,0.0,0.5,14.0,21.0,0.175,0.01,2.0,31.0,0.105,0.07,0.1,0.36,1.2,2.6,4.9,4.9,6.0,5.0,4.1,4.3,0.6,1.9,0.31,1.3,0.0746509350118842
11.6,8.2,10.6,23.6,21.2,31.6,0.0,0.5,14.0,26.0,0.14,0.02,2.0,20.0,0.07,0.01,0.1,0.27,1.6,2.3,4.1,4.1,14.0,11.0,4.4,4.5,2.8,1.3,0.21,4.0,0.0855518580263846
51.2,11.8,5.8,6.8,18.8,53.2,0.0,0.5,14.0,33.0,0.14,0.04,2.0,26.0,0.14,0.02,0.1,0.29,1.9,4.3,4.0,2.7,22.0,10.0,2.3,1.4,3.1,2.1,0.84,1.7,0.0356069777991991
39.2,13.0,8.2,21.2,24.8,30.4,0.0,0.5,14.0,31.0,0.175,0.09,2.0,28.0,0.14,0.1,0.1,0.33,1.6,1.2,4.4,4.9,23.0,28.0,0.3,3.8,2.6,4.7,0.6,3.1,0.0565650541886136
45.2,9.4,13.0,23.6,23.6,46.0,0.0,0.5,14.0,29.0,0.105,0.01,2.0,14.0,0.14,0.03,0.1,0.14,1.5,1.1,4.6,4.7,29.0,5.0,4.2,3.4,2.9,0.1,0.86,4.4,0.017732147111911
29.6,7.0,9.4,23.6,20.0,41.2,0.0,0.5,14.0,20.0,0.105,0.05,2.0,10.0,0.07,0.07,0.1,0.15,1.7,0.8,4.5,3.9,11.0,21.0,2.3,4.8,2.4,2.7,0.22,3.7,0.0369493408719812
17.6,9.4,11.8,24.8,21.2,18.4,0.0,0.51,14.0,35.0,0.14,0.09,2.0,27.0,0.035,0.02,0.1,0.33,2.7,2.1,5.0,3.2,8.0,24.0,1.6,1.8,3.1,0.1,0.63,1.6,0.0514518276345012
17.6,4.6,8.2,11.6,20.0,6.4,0.0,0.5,14.0,29.0,0.175,0.09,2.0,34.0,0.07,0.06,0.1,0.15,2.3,2.3,4.3,4.0,29.0,1.0,3.1,1.9,0.6,2.3,2.13,3.6,0.0752418265818584
51.2,10.6,3.4,5.6,6.8,25.6,0.0,0.51,14.0,22.0,0.105,0.09,2.0,19.0,0.105,0.08,0.1,0.17,0.8,1.2,3.2,3.8,17.0,9.0,1.4,3.8,1.4,0.6,0.14,2.9,0.05764397129171
46.4,8.2,7.0,9.2,16.4,12.4,0.0,0.5,14.0,33.0,0.175,0.1,2.0,9.0,0.14,0.1,0.1,0.41,0.8,1.0,3.9,3.1,15.0,14.0,4.4,1.6,1.9,3.5,0.33,1.2,0.0305006451758535
38.0,7.0,10.6,2.0,4.4,50.8,0.0,0.51,14.0,15.0,0.175,0.02,2.0,9.0,0.175,0.1,0.1,0.44,0.5,1.8,1.5,3.8,24.0,16.0,1.9,3.7,2.1,4.7,0.41,1.2,0.0270252447758662
20.0,9.4,8.2,24.8,18.8,37.6,0.0,0.51,14.0,34.0,0.14,0.03,2.0,26.0,0.175,0.01,0.1,0.29,1.4,3.4,4.9,4.3,18.0,18.0,0.3,3.8,4.4,1.4,0.59,3.6,0.0659598965662782
50.0,1.0,7.0,11.6,9.2,10.0,0.0,0.5,14.0,35.0,0.07,0.07,2.0,30.0,0.175,0.03,0.1,0.46,1.2,4.7,4.7,2.5,14.0,17.0,0.3,1.7,3.5,4.2,0.4,2.2,0.0300833119565948
46.4,9.4,11.8,15.2,17.6,11.2,0.0,0.51,14.0,27.0,0.14,0.05,2.0,24.0,0.07,0.06,0.1,0.22,1.5,2.3,5.0,4.9,1.0,10.0,4.0,0.8,0.3,4.8,0.59,3.1,0.0200940527107585
34.4,2.2,3.4,10.4,12.8,35.2,0.0,0.51,14.0,25.0,0.14,0.03,2.0,32.0,0.105,0.1,0.1,0.14,1.5,2.1,4.3,4.0,0.0,15.0,3.1,1.9,0.4,3.1,0.66,3.6,0.0883316830684397
