w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llr1_uH
8.0,3.4,8.2,16.4,16.4,48.4,0.0,0.51,14.0,23.0,0.14,0.1,2.0,30.0,0.105,0.01,0.1,0.45,0.8,0.9,3.9,4.0,14.0,28.0,3.7,2.2,0.1,0.1,0.62,2.3,0.271098150781117
6.8,4.6,10.6,15.2,21.2,40.0,0.0,0.5,14.0,29.0,0.105,0.02,2.0,20.0,0.14,0.06,0.1,0.25,1.8,1.8,4.5,4.3,12.0,28.0,2.4,2.5,1.5,0.8,1.73,3.1,0.267640445381175
33.2,5.8,2.2,5.6,6.8,37.6,0.0,0.51,14.0,33.0,0.175,0.09,2.0,22.0,0.175,0.09,0.1,0.5,0.7,2.3,1.3,4.6,2.0,25.0,4.9,1.8,0.2,0.9,0.65,1.0,0.505718887266784
6.8,7.0,11.8,4.4,5.6,48.4,0.0,0.5,14.0,25.0,0.07,0.06,2.0,9.0,0.105,0.08,0.1,0.37,0.6,1.5,3.0,2.7,22.0,24.0,3.2,4.6,2.4,2.5,0.18,2.0,0.22426688985812
33.2,3.4,2.2,5.6,15.2,8.8,0.0,0.51,14.0,19.0,0.07,0.01,2.0,31.0,0.035,0.02,0.1,0.15,1.0,1.9,3.8,2.0,26.0,22.0,4.2,4.1,3.0,0.4,0.49,1.9,0.34394702534107
5.6,5.8,13.0,10.4,15.2,52.0,0.0,0.51,14.0,31.0,0.105,0.09,2.0,7.0,0.105,0.08,0.1,0.34,1.3,3.9,4.4,5.0,2.0,18.0,1.2,2.8,1.7,4.3,0.7,1.5,0.397052845014541
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,0.251959905653178
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,0.251959905653178
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,0.251959905653178
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,0.448546099996979
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,0.448546099996979
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,0.448546099996979
16.4,11.8,4.6,6.8,11.6,10.0,0.0,0.5,14.0,35.0,0.105,0.08,2.0,27.0,0.175,0.04,0.1,0.41,0.8,4.3,3.9,4.7,12.0,1.0,4.9,2.2,4.7,3.5,0.51,3.2,0.30870930809424
34.4,7.0,2.2,18.8,4.4,50.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,7.0,0.105,0.08,0.1,0.38,0.3,0.6,2.9,1.7,13.0,1.0,4.5,2.5,5.0,1.6,0.1,1.2,0.620041101882017
16.4,13.0,4.6,6.8,24.8,8.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,29.0,0.105,0.03,0.1,0.31,1.1,1.7,4.6,4.3,18.0,11.0,4.8,2.1,2.9,1.7,0.78,4.2,0.202050711284854
9.2,4.6,8.2,11.6,10.4,35.2,0.0,0.51,14.0,18.0,0.105,0.01,2.0,26.0,0.175,0.02,0.1,0.24,1.3,1.6,2.5,3.7,10.0,12.0,1.5,2.0,2.1,4.3,0.93,1.3,0.3522058532293169
16.4,8.2,4.6,23.6,16.4,52.0,0.0,0.5,14.0,21.0,0.175,0.03,2.0,34.0,0.175,0.08,0.1,0.4,2.0,2.6,3.3,4.0,6.0,20.0,2.5,3.8,0.2,2.5,1.37,2.7,0.490640307791877
22.4,5.8,3.4,11.6,21.2,26.8,0.0,0.5,14.0,22.0,0.105,0.04,2.0,18.0,0.175,0.1,0.1,0.25,1.6,1.9,4.8,3.6,21.0,29.0,1.7,1.6,3.3,3.5,0.27,3.0,0.32353260139159
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,0.602869839124447
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,0.602869839124447
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,0.602869839124447
17.6,7.0,4.6,16.4,9.2,50.8,0.0,0.51,14.0,17.0,0.105,0.1,2.0,14.0,0.14,0.03,0.1,0.3,1.1,1.8,4.4,3.9,24.0,20.0,4.6,1.4,3.8,4.9,0.58,3.7,0.264185945658671
10.4,4.6,8.2,6.8,4.4,32.8,0.0,0.51,14.0,33.0,0.175,0.04,2.0,18.0,0.105,0.02,0.1,0.18,0.4,4.1,2.1,3.4,16.0,12.0,4.3,2.8,0.2,4.8,0.21,2.0,0.328827780745519
8.0,1.0,9.4,17.6,5.6,7.6,0.0,0.51,14.0,29.0,0.14,0.08,2.0,28.0,0.105,0.08,0.1,0.17,0.4,1.0,2.7,4.9,22.0,1.0,3.8,4.9,2.5,4.4,0.24,2.0,0.284364646304369
16.4,4.6,4.6,23.6,22.4,29.2,0.0,0.51,14.0,25.0,0.14,0.06,2.0,27.0,0.14,0.07,0.1,0.22,2.0,2.4,3.9,4.7,0.0,12.0,3.2,3.7,2.2,3.6,0.55,3.4,0.4068423555370259
8.0,3.4,9.4,10.4,16.4,4.0,0.0,0.51,14.0,32.0,0.14,0.04,2.0,30.0,0.105,0.1,0.1,0.3,1.4,0.2,4.6,3.6,21.0,6.0,3.1,4.4,4.4,0.1,0.11,3.3,0.3513708391365739
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,0.406876072612481
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,0.406876072612481
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,0.406876072612481
9.2,7.0,9.4,20.0,3.2,26.8,0.0,0.5,14.0,17.0,0.07,0.06,2.0,11.0,0.105,0.1,0.1,0.36,0.4,0.3,1.5,2.0,29.0,2.0,4.2,3.0,3.2,4.4,0.12,1.0,0.38978708679617
34.4,3.4,2.2,9.2,17.6,41.2,0.0,0.5,14.0,27.0,0.14,0.04,2.0,26.0,0.175,0.01,0.1,0.24,1.7,3.3,4.9,4.7,11.0,2.0,1.9,0.4,4.7,4.1,0.62,4.4,0.327117075024827
22.4,2.2,3.4,11.6,24.8,46.0,0.0,0.51,14.0,21.0,0.14,0.05,2.0,29.0,0.14,0.01,0.1,0.35,2.7,2.4,4.0,4.0,11.0,19.0,4.0,1.2,4.7,2.5,0.47,3.7,0.451281505976717
23.6,7.0,3.4,11.6,3.2,5.2,0.0,0.51,14.0,33.0,0.035,0.01,2.0,31.0,0.105,0.01,0.1,0.5,0.2,2.3,2.0,3.1,30.0,14.0,0.4,2.7,0.3,0.8,0.16,1.0,0.61299203331501
35.6,4.6,2.2,8.0,15.2,44.8,0.0,0.5,14.0,22.0,0.175,0.02,2.0,21.0,0.105,0.07,0.1,0.24,1.3,2.0,3.2,3.4,6.0,25.0,5.0,0.2,2.3,1.1,0.49,3.0,0.337093212634278
11.6,11.8,7.0,17.6,3.2,43.6,0.0,0.5,14.0,5.0,0.105,0.1,2.0,34.0,0.07,0.06,0.1,0.5,0.3,0.5,1.9,4.1,9.0,21.0,3.1,3.0,4.2,4.8,0.22,1.0,0.480766903047988
8.0,3.4,9.4,8.0,14.0,48.4,0.0,0.5,14.0,22.0,0.175,0.09,2.0,11.0,0.105,0.02,0.1,0.35,0.6,2.0,2.9,3.4,27.0,27.0,3.1,0.6,4.5,3.0,0.15,1.5,0.290563076294593
8.0,3.4,9.4,11.6,5.6,36.4,0.0,0.5,14.0,29.0,0.07,0.01,2.0,32.0,0.175,0.08,0.1,0.28,0.5,3.4,1.4,1.5,7.0,12.0,1.7,3.5,4.0,1.3,0.43,1.1,0.419285480169639
35.6,9.4,2.2,12.8,17.6,25.6,0.0,0.51,14.0,35.0,0.105,0.03,2.0,18.0,0.07,0.06,0.1,0.39,1.3,2.6,4.6,3.9,1.0,8.0,3.9,2.6,0.6,0.4,0.36,1.9,0.488107477285296
22.4,8.2,3.4,18.8,5.6,26.8,0.0,0.51,14.0,29.0,0.175,0.04,2.0,33.0,0.105,0.01,0.1,0.13,0.6,2.0,2.9,4.4,7.0,30.0,2.6,0.8,3.3,2.9,0.34,1.6,0.389083564156607
14.0,3.4,5.8,12.8,20.0,7.6,0.0,0.5,14.0,11.0,0.105,0.08,2.0,18.0,0.07,0.05,0.1,0.45,2.6,0.5,4.0,4.3,7.0,21.0,0.9,4.4,3.1,2.7,0.13,2.2,0.54787950095359
14.0,3.4,5.8,8.0,18.8,23.2,0.0,0.5,14.0,27.0,0.14,0.1,2.0,6.0,0.14,0.1,0.1,0.22,1.5,3.3,5.0,2.6,11.0,13.0,3.9,4.8,4.4,3.6,0.1,1.5,0.431737730072577
34.4,5.8,2.2,10.4,26.0,13.6,0.0,0.51,14.0,29.0,0.105,0.04,2.0,21.0,0.07,0.07,0.1,0.09,1.7,2.4,4.4,4.6,28.0,28.0,1.9,4.1,4.9,3.2,0.33,4.3,0.314911997521602
22.4,8.2,3.4,18.8,17.6,43.6,0.0,0.5,14.0,31.0,0.175,0.09,2.0,20.0,0.105,0.1,0.1,0.48,1.3,1.2,4.1,4.6,17.0,10.0,4.5,1.8,4.3,4.6,0.6,3.6,0.300364144823104
14.0,9.4,5.8,5.6,17.6,48.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,9.0,0.07,0.01,0.1,0.26,2.0,3.1,5.0,3.9,4.0,14.0,1.0,0.4,3.5,3.1,0.54,1.5,0.44957378445725
22.4,8.2,3.4,10.4,9.2,34.0,0.0,0.5,14.0,18.0,0.105,0.07,2.0,24.0,0.14,0.07,0.1,0.33,0.9,1.2,3.5,4.9,3.0,22.0,0.3,1.8,2.2,0.8,0.59,2.9,0.242346168805993
6.8,10.6,11.8,26.0,5.6,5.2,0.0,0.51,14.0,27.0,0.175,0.07,2.0,16.0,0.175,0.01,0.1,0.22,0.6,1.4,4.1,4.0,26.0,14.0,2.0,0.2,1.7,3.9,0.21,1.2,0.415617024834732
35.6,13.0,2.2,12.8,12.8,7.6,0.0,0.51,14.0,30.0,0.035,0.01,2.0,25.0,0.105,0.02,0.1,0.38,1.1,0.4,4.2,3.5,10.0,7.0,2.0,0.2,3.4,2.6,0.32,1.6,0.477837716329218
23.6,10.6,3.4,16.4,9.2,42.4,0.0,0.51,14.0,30.0,0.175,0.02,2.0,26.0,0.105,0.08,0.1,0.37,1.1,3.5,4.5,2.9,24.0,18.0,0.4,2.6,1.1,4.6,0.83,2.7,0.438423565016373
36.8,2.2,2.2,3.2,14.0,30.4,0.0,0.51,14.0,19.0,0.175,0.08,2.0,13.0,0.07,0.04,0.1,0.35,1.7,1.8,3.2,2.4,26.0,11.0,0.9,2.6,4.4,1.6,1.35,2.2,0.4363249618122899
6.8,4.6,11.8,20.0,15.2,42.4,0.0,0.51,14.0,33.0,0.14,0.04,2.0,15.0,0.07,0.04,0.1,0.5,1.9,1.1,3.8,3.8,19.0,13.0,2.6,4.7,2.3,4.8,0.34,2.1,0.368106040367276
36.8,1.0,2.2,3.2,20.0,8.8,0.0,0.5,14.0,26.0,0.105,0.04,2.0,9.0,0.105,0.03,0.1,0.14,1.9,1.8,3.3,3.8,13.0,20.0,1.2,2.5,1.7,0.6,1.12,2.9,0.413155637681847
8.0,5.8,10.6,20.0,5.6,34.0,0.0,0.5,14.0,24.0,0.14,0.06,2.0,24.0,0.14,0.04,0.1,0.22,0.7,2.2,2.9,4.1,23.0,14.0,1.1,2.9,2.1,2.9,0.5,1.1,0.409306742027006
9.2,5.8,9.4,22.4,14.0,38.8,0.0,0.5,14.0,21.0,0.105,0.03,2.0,12.0,0.07,0.02,0.1,0.36,1.8,1.7,2.5,2.4,7.0,1.0,4.3,1.3,2.9,4.8,0.46,2.0,0.469403560995864
36.8,3.4,2.2,18.8,18.8,43.6,0.0,0.5,14.0,26.0,0.105,0.08,2.0,15.0,0.035,0.01,0.1,0.27,1.0,1.6,3.5,4.6,27.0,14.0,3.2,4.1,1.4,0.8,0.76,2.8,0.333345350799018
17.6,13.0,4.6,6.8,14.0,20.8,0.0,0.51,14.0,33.0,0.07,0.07,2.0,24.0,0.07,0.03,0.1,0.17,1.7,1.8,4.5,3.9,19.0,30.0,2.3,2.1,3.9,4.6,0.63,3.4,0.263854885178042
11.6,9.4,7.0,26.0,10.4,14.8,0.0,0.51,14.0,29.0,0.14,0.02,2.0,23.0,0.105,0.04,0.1,0.15,1.0,1.9,3.7,1.6,11.0,0.0,2.6,1.0,1.3,2.9,0.4,1.0,0.559937355546832
23.6,13.0,3.4,22.4,24.8,52.0,0.0,0.51,14.0,31.0,0.07,0.06,2.0,25.0,0.105,0.1,0.1,0.27,1.7,3.1,4.4,3.5,19.0,6.0,2.0,1.3,3.7,2.0,0.44,3.1,0.494342672666074
23.6,13.0,3.4,21.2,22.4,10.0,0.0,0.5,14.0,27.0,0.175,0.06,2.0,13.0,0.07,0.03,0.1,0.49,2.6,2.1,4.5,5.0,17.0,23.0,2.5,1.8,3.9,0.5,0.11,3.7,0.5538634789867
11.6,11.8,7.0,5.6,21.2,17.2,0.0,0.51,14.0,35.0,0.14,0.05,2.0,15.0,0.07,0.07,0.1,0.2,1.5,3.3,4.9,4.9,16.0,3.0,2.0,0.4,0.8,0.3,1.26,4.8,0.217416909888151
35.6,9.4,2.2,21.2,24.8,38.8,0.0,0.51,14.0,27.0,0.14,0.09,2.0,20.0,0.035,0.01,0.1,0.37,1.4,1.4,5.0,4.1,4.0,28.0,3.4,4.3,0.9,0.6,0.51,3.2,0.372530934011735
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,0.480930590882747
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,0.480930590882747
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,0.480930590882747
36.8,4.6,2.2,16.4,9.2,8.8,0.0,0.5,14.0,27.0,0.07,0.02,2.0,28.0,0.105,0.02,0.1,0.48,1.1,0.6,4.6,4.8,15.0,22.0,2.4,0.1,1.2,4.6,0.37,4.2,0.394429102165894
9.2,11.8,9.4,24.8,3.2,38.8,0.0,0.51,14.0,26.0,0.105,0.04,2.0,19.0,0.175,0.01,0.1,0.29,0.3,2.9,2.0,1.7,30.0,28.0,0.3,1.4,0.6,2.8,0.28,1.1,0.593015770135321
23.6,10.6,3.4,9.2,21.2,6.4,0.0,0.51,14.0,6.0,0.105,0.02,2.0,19.0,0.14,0.03,0.1,0.13,1.1,0.4,4.0,4.7,23.0,21.0,4.4,3.0,2.9,2.2,0.37,3.7,0.304696678750007
36.8,7.0,2.2,26.0,16.4,24.4,0.0,0.5,14.0,30.0,0.035,0.03,2.0,25.0,0.07,0.06,0.1,0.26,1.2,1.2,3.9,3.2,19.0,4.0,4.7,3.8,1.5,1.8,0.44,2.6,0.384392434386096
14.0,3.4,5.8,15.2,20.0,20.8,0.0,0.51,14.0,18.0,0.14,0.04,2.0,18.0,0.105,0.05,0.1,0.42,1.5,2.0,4.4,4.8,29.0,19.0,2.0,4.7,4.7,3.7,0.61,1.8,0.401736173931836
36.8,4.6,2.2,10.4,8.0,12.4,0.0,0.5,14.0,20.0,0.105,0.08,2.0,6.0,0.14,0.01,0.1,0.31,0.4,1.3,4.7,3.8,22.0,7.0,4.2,4.1,2.6,0.8,0.32,1.9,0.573609655198841
14.0,8.2,5.8,17.6,3.2,49.6,0.0,0.5,14.0,25.0,0.07,0.02,2.0,14.0,0.105,0.04,0.1,0.29,0.4,3.0,1.8,4.3,7.0,30.0,4.4,0.3,3.7,4.4,0.13,1.2,0.458160846020879
17.6,11.8,4.6,8.0,10.4,7.6,0.0,0.51,14.0,30.0,0.14,0.08,2.0,20.0,0.14,0.1,0.1,0.4,0.8,3.8,4.3,4.7,28.0,28.0,1.3,2.2,1.4,3.9,0.21,3.0,0.3481055858396
23.6,13.0,3.4,17.6,22.4,22.0,0.0,0.5,14.0,21.0,0.14,0.02,2.0,19.0,0.105,0.06,0.1,0.25,2.2,1.3,4.2,4.7,21.0,3.0,1.0,4.1,0.5,2.6,1.21,4.1,0.3351014072880739
36.8,10.6,2.2,12.8,22.4,28.0,0.0,0.51,14.0,27.0,0.175,0.06,2.0,7.0,0.07,0.01,0.1,0.32,1.8,3.5,4.8,3.1,6.0,5.0,0.4,0.3,3.7,3.7,1.63,2.6,0.523411092562651
38.0,11.8,2.2,8.0,5.6,36.4,0.0,0.5,14.0,35.0,0.14,0.07,2.0,26.0,0.105,0.03,0.1,0.39,0.7,2.7,3.0,3.5,9.0,2.0,1.5,2.0,0.9,3.7,0.47,1.4,0.4543254292383999
23.6,8.2,3.4,6.8,8.0,42.4,0.0,0.51,14.0,29.0,0.14,0.08,2.0,18.0,0.105,0.07,0.1,0.15,0.4,2.0,3.3,1.9,25.0,26.0,4.1,1.4,0.7,2.2,0.2,1.1,0.456468034854853
23.6,10.6,3.4,24.8,17.6,46.0,0.0,0.5,14.0,20.0,0.175,0.02,2.0,16.0,0.14,0.03,0.1,0.14,1.9,1.3,4.5,3.7,15.0,14.0,3.0,3.6,4.2,4.2,0.34,1.3,0.5768450761381111
38.0,8.2,2.2,17.6,8.0,5.2,0.0,0.5,14.0,10.0,0.175,0.1,2.0,29.0,0.07,0.01,0.1,0.36,0.7,1.0,3.1,4.3,26.0,10.0,1.0,4.8,2.9,2.4,0.3,2.0,0.409240883806055
16.4,2.2,4.6,10.4,12.8,44.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,15.0,0.105,0.01,0.1,0.41,1.2,1.2,4.8,4.3,27.0,13.0,1.7,4.7,0.1,3.2,0.72,3.0,0.249960322149673
16.4,2.2,4.6,10.4,12.8,44.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,15.0,0.105,0.01,0.1,0.41,1.2,1.2,4.8,4.3,27.0,13.0,1.7,4.7,0.1,3.2,0.72,3.0,0.249960322149673
16.4,2.2,4.6,10.4,12.8,44.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,15.0,0.105,0.01,0.1,0.41,1.2,1.2,4.8,4.3,27.0,13.0,1.7,4.7,0.1,3.2,0.72,3.0,0.249960322149673
10.4,9.4,8.2,10.4,16.4,13.6,0.0,0.51,14.0,24.0,0.105,0.04,2.0,10.0,0.175,0.05,0.1,0.41,1.7,2.6,3.4,4.8,6.0,6.0,3.6,2.8,4.9,4.7,0.75,1.6,0.423863468622534
11.6,10.6,7.0,20.0,14.0,30.4,0.0,0.5,14.0,30.0,0.14,0.01,2.0,12.0,0.105,0.07,0.1,0.31,0.9,1.7,4.3,2.8,6.0,10.0,2.1,2.6,2.4,1.3,0.3,2.5,0.337691828301396
11.6,5.8,7.0,17.6,9.2,6.4,0.0,0.51,14.0,23.0,0.105,0.03,2.0,31.0,0.105,0.07,0.1,0.44,0.8,2.1,2.4,4.2,16.0,10.0,0.7,4.5,0.2,0.2,0.53,1.6,0.387205947396783
11.6,5.8,7.0,17.6,9.2,6.4,0.0,0.51,14.0,23.0,0.105,0.03,2.0,31.0,0.105,0.07,0.1,0.44,0.8,2.1,2.4,4.2,16.0,10.0,0.7,4.5,0.2,0.2,0.53,1.6,0.387205947396783
11.6,5.8,7.0,17.6,9.2,6.4,0.0,0.51,14.0,23.0,0.105,0.03,2.0,31.0,0.105,0.07,0.1,0.44,0.8,2.1,2.4,4.2,16.0,10.0,0.7,4.5,0.2,0.2,0.53,1.6,0.387205947396783
39.2,9.4,2.2,11.6,5.6,50.8,0.0,0.5,14.0,35.0,0.175,0.02,2.0,32.0,0.035,0.02,0.1,0.14,0.5,2.6,3.5,4.8,14.0,17.0,1.3,5.0,0.4,2.8,0.34,1.0,0.601809800281918
14.0,1.0,5.8,9.2,15.2,31.6,0.0,0.51,14.0,25.0,0.14,0.06,2.0,32.0,0.14,0.06,0.1,0.28,1.5,1.4,3.8,3.0,1.0,4.0,4.4,0.1,4.7,3.1,0.13,2.6,0.28807692932474
24.8,4.6,3.4,4.4,21.2,26.8,0.0,0.5,14.0,30.0,0.105,0.05,2.0,15.0,0.07,0.03,0.1,0.35,2.1,3.7,4.9,4.1,15.0,8.0,3.5,0.3,0.4,3.7,0.67,3.4,0.40314878013808
14.0,13.0,5.8,22.4,9.2,28.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,22.0,0.105,0.03,0.1,0.4,1.0,2.6,3.1,2.3,0.0,30.0,4.3,1.9,2.4,3.1,0.55,1.5,0.519735200142704
17.6,2.2,4.6,12.8,15.2,17.2,0.0,0.51,14.0,25.0,0.14,0.1,2.0,28.0,0.105,0.06,0.1,0.32,0.6,1.8,4.5,3.6,17.0,1.0,4.3,0.1,0.2,4.5,0.55,3.5,0.314750398854053
17.6,5.8,4.6,8.0,11.6,41.2,0.0,0.51,14.0,29.0,0.07,0.04,2.0,15.0,0.105,0.03,0.1,0.22,1.1,1.7,5.0,4.5,27.0,11.0,0.5,4.7,2.1,5.0,0.54,3.2,0.232707871491421
24.8,7.0,3.4,5.6,9.2,43.6,0.0,0.51,14.0,35.0,0.175,0.05,2.0,14.0,0.105,0.08,0.1,0.3,1.1,0.9,3.6,4.2,4.0,17.0,3.4,1.8,0.8,3.1,0.25,3.2,0.243635730392211
14.0,2.2,5.8,24.8,15.2,41.2,0.0,0.5,14.0,24.0,0.175,0.02,2.0,29.0,0.14,0.1,0.1,0.45,2.0,2.2,4.3,2.5,17.0,27.0,1.1,1.8,3.7,4.5,0.65,1.0,0.6596109114052591
14.0,2.2,5.8,24.8,15.2,41.2,0.0,0.5,14.0,24.0,0.175,0.02,2.0,29.0,0.14,0.1,0.1,0.45,2.0,2.2,4.3,2.5,17.0,27.0,1.1,1.8,3.7,4.5,0.65,1.0,0.6596109114052591
14.0,2.2,5.8,24.8,15.2,41.2,0.0,0.5,14.0,24.0,0.175,0.02,2.0,29.0,0.14,0.1,0.1,0.45,2.0,2.2,4.3,2.5,17.0,27.0,1.1,1.8,3.7,4.5,0.65,1.0,0.6596109114052591
18.8,11.8,2.2,8.0,8.0,37.6,0.0,0.51,14.0,31.0,0.035,0.03,2.0,12.0,0.105,0.04,0.1,0.31,0.9,2.8,4.3,4.9,17.0,19.0,4.2,3.5,4.2,2.3,0.42,3.2,0.548854800737656
18.8,11.8,2.2,8.0,8.0,37.6,0.0,0.51,14.0,31.0,0.035,0.03,2.0,12.0,0.105,0.04,0.1,0.31,0.9,2.8,4.3,4.9,17.0,19.0,4.2,3.5,4.2,2.3,0.42,3.2,0.548854800737656
18.8,11.8,2.2,8.0,8.0,37.6,0.0,0.51,14.0,31.0,0.035,0.03,2.0,12.0,0.105,0.04,0.1,0.31,0.9,2.8,4.3,4.9,17.0,19.0,4.2,3.5,4.2,2.3,0.42,3.2,0.548854800737656
10.4,4.6,8.2,12.8,14.0,25.6,0.0,0.51,14.0,30.0,0.14,0.09,2.0,30.0,0.105,0.08,0.1,0.49,1.4,4.0,4.5,1.6,22.0,25.0,1.1,0.7,2.4,1.9,0.87,1.4,0.518660469408293
18.8,11.8,4.6,26.0,5.6,46.0,0.0,0.51,14.0,21.0,0.175,0.04,2.0,26.0,0.105,0.04,0.1,0.43,0.3,1.3,1.7,4.5,2.0,2.0,2.7,1.1,3.6,0.4,0.25,1.6,0.460653293803729
8.0,2.2,10.6,4.4,22.4,46.0,0.0,0.51,14.0,16.0,0.14,0.01,2.0,34.0,0.105,0.01,0.1,0.18,2.4,1.2,3.8,4.5,26.0,20.0,1.6,2.5,1.5,4.9,0.82,3.5,0.245950768013885
11.6,4.6,7.0,21.2,16.4,4.0,0.0,0.51,14.0,20.0,0.14,0.05,2.0,22.0,0.175,0.02,0.1,0.45,0.8,2.2,4.5,2.7,23.0,6.0,2.1,1.5,2.3,1.7,0.54,2.3,0.397295592626273
8.0,13.0,10.6,17.6,12.8,31.6,0.0,0.5,14.0,30.0,0.175,0.04,2.0,34.0,0.175,0.01,0.1,0.18,0.9,0.5,4.5,4.6,18.0,25.0,2.4,3.3,4.4,0.1,0.28,2.5,0.370969430226348
36.8,2.2,2.2,26.0,24.8,52.0,0.0,0.51,14.0,32.0,0.14,0.1,2.0,18.0,0.105,0.01,0.1,0.38,3.1,1.7,5.0,3.5,26.0,3.0,2.2,4.1,4.3,3.0,1.47,3.2,0.609300829334783
14.0,9.4,5.8,26.0,15.2,42.4,0.0,0.51,14.0,33.0,0.175,0.04,2.0,18.0,0.14,0.04,0.1,0.39,1.0,1.0,3.1,4.8,9.0,12.0,2.9,3.6,4.1,4.7,0.81,2.3,0.3461509990457569
17.6,2.2,4.6,17.6,21.2,34.0,0.0,0.51,14.0,35.0,0.105,0.07,2.0,9.0,0.175,0.05,0.1,0.42,2.3,1.8,5.0,4.3,13.0,28.0,4.9,1.3,5.0,1.4,0.22,3.4,0.385934325937702
38.0,5.8,2.2,15.2,23.6,46.0,0.0,0.5,14.0,11.0,0.105,0.07,2.0,10.0,0.035,0.03,0.1,0.05,2.9,0.9,4.4,4.3,26.0,23.0,4.1,3.3,3.4,0.4,0.67,3.6,0.5009123122700561
